8227.693	2027.815	14748.04	14748.04	2027.815
8227.693	2027.815	5685	5685	2027.815
8227.693	2027.815	8321.521	8321.521	2027.815
500	0	411.9565	411.9565	0
500	0	411.9565	411.9565	0
500	0	411.9565	411.9565	0
500	0	411.9565	411.9565	0
500	0	411.9565	411.9565	0
2011.214	0	7579.999	7579.999	0
2254.998	0	7579.999	7579.999	0
1919.795	0	7579.999	7579.999	0
1980.741	0	7579.999	7579.999	0
1950.268	0	7579.999	7579.999	0
3016.821	5137.13	-3294.004	-3294.004	21615.39
3016.821	5137.13	-3294.004	-3294.004	21615.39
3016.821	5137.13	-3294.004	-3294.004	21615.39
3016.821	5137.13	-3294.004	-3294.004	21615.39
3016.821	5137.13	-3294.004	-3294.004	21615.39
2803.51	0	1120.522	1120.522	0
2955.875	0	1120.522	1120.522	0
2742.565	0	1120.522	1120.522	0
3352.023	0	1120.522	1120.522	0
2803.51	0	1120.522	1120.522	0
1523.647	10139.07	6014.564	6014.564	10139.07
1523.647	10139.07	6014.564	6014.564	10139.07
1523.647	10139.07	6014.564	6014.564	10139.07
1523.647	10139.07	6014.564	6014.564	10139.07
1523.647	10139.07	6014.564	6014.564	10139.07
500	1487.064	-1153.478	-1153.478	1487.064
500	1487.064	-1153.478	-1153.478	1487.064
500	1487.064	-1153.478	-1153.478	1487.064
500	1487.064	-1153.478	-1153.478	1487.064
500	1487.064	-1153.478	-1153.478	1487.064
3047.294	12437.26	-9091.564	-9091.564	12437.26
500	8787.196	200.8564	200.8564	8787.196
500	8787.196	200.8564	200.8564	8787.196
500	8787.196	200.8564	200.8564	8787.196
500	8787.196	200.8564	200.8564	8787.196
500	8787.196	200.8564	200.8564	8787.196
6094.588	2703.753	-2636.521	-2636.521	2703.753
6094.588	2703.753	-2636.521	-2636.521	2703.753
6094.588	2703.753	-2636.521	-2636.521	2703.753
6094.588	2703.753	-2636.521	-2636.521	2703.753
6094.588	2703.753	-2636.521	-2636.521	2703.753
12500	23206.6	1130.942	1130.942	23206.6
12500	22382.68	1130.942	1130.942	22382.68
12500	22712.25	1130.942	1130.942	22712.25
12500	22217.9	1130.942	1130.942	22217.9
12500	25678.34	1130.942	1130.942	25678.34
1462.701	7705.695	494.3478	494.3478	7705.695
1462.701	7705.695	494.3478	494.3478	7705.695
1462.701	7705.695	494.3478	494.3478	7705.695
1462.701	7705.695	494.3478	494.3478	7705.695
1462.701	7705.695	494.3478	494.3478	7705.695
4266.211	9192.76	-2072.268	-2072.268	9192.76
4266.211	9192.76	-2072.268	-2072.268	9192.76
4266.211	9192.76	-2072.268	-2072.268	9192.76
4266.211	9192.76	-2072.268	-2072.268	9192.76
4266.211	9192.76	-2072.268	-2072.268	9192.76
500	12166.89	-5831.978	-5831.978	12166.89
500	12166.89	-5799.021	-5799.021	12166.89
500	12166.89	-5848.456	-5848.456	12166.89
500	12166.89	-5864.935	-5864.935	12166.89
500	12166.89	-5864.935	-5864.935	12166.89
500	1324.839	0	-37900	60646.57
500	1324.839	0	-37900	60646.57
500	1324.839	0	-37900	60646.57
500	1324.839	0	-37900	60646.57
500	1324.839	0	-37900	60646.57
5789.858	2027.815	-2488.217	-2488.217	2027.815
6704.047	2027.815	23893.48	23893.48	2027.815
5485.129	2027.815	23893.48	23893.48	2027.815
6704.047	2027.815	23893.48	23893.48	2027.815
7618.235	2027.815	-2537.652	-2537.652	2027.815
500	0	0	0	0
500	0	0	0	0
500	0	0	0	0
500	0	0	0	0
500	0	0	0	0
6094.588	7300.132	-988.6956	-988.6956	7300.132
6094.588	7300.132	-988.6956	-988.6956	7300.132
6094.588	7300.132	-988.6956	-988.6956	7300.132
6094.588	7300.132	-988.6956	-988.6956	7300.132
6094.588	7300.132	-988.6956	-988.6956	7300.132
12500	23117.09	10051.74	10051.74	23117.09
2894.929	8516.821	2929.113	2929.113	8516.821
2894.929	8516.821	-4650.886	-4650.886	8516.821
2894.929	8516.821	-3497.408	-3497.408	8516.821
2894.929	8516.821	5400.852	5400.852	8516.821
1462.701	1487.064	0	0	1487.064
1371.282	1487.064	0	0	1487.064
2955.875	1487.064	0	0	1487.064
8837.152	1487.064	0	0	1487.064
2041.687	1487.064	0	0	1487.064
9279.666	9421.538	-3571.312	-53783.76	59633.98
9279.666	9421.538	6914.229	-43298.22	59633.98
9279.666	9294.221	-3571.312	-53783.76	59506.66
9279.666	9294.221	-5712.725	-55925.17	59506.66
9279.666	9294.221	1178.189	-49034.26	59506.66
1449.948	0	0	0	0
1449.948	0	0	0	0
1449.948	0	0	0	0
1449.948	0	0	0	0
1449.948	0	0	0	0
2783.9	2546.362	1.476837	1.476837	2546.362
2783.9	2546.362	1.476837	1.476837	2546.362
2783.9	2546.362	1.476837	1.476837	2546.362
2783.9	2546.362	1.476837	1.476837	2546.362
2783.9	2546.362	1.476837	1.476837	2546.362
3769.864	16933.3	-10158.19	-44125.43	61238.4
7249.739	16933.3	-10158.19	-44125.43	61238.4
11309.59	16933.3	-10158.19	-44125.43	61238.4
6959.75	20498.21	50000	385306.7	20498.21
500	0	3633.018	3633.018	0
500	0	2303.865	2303.865	0
500	0	2894.6	2894.6	0
500	0	7472.793	7472.793	0
500	0	3189.967	3189.967	0
4929.823	664.5765	1107.627	1107.627	664.5765
4349.843	443.051	1107.627	1107.627	443.051
5219.812	590.7347	1107.627	1107.627	590.7347
6959.75	443.051	1107.627	1107.627	443.051
4639.833	590.7347	1107.627	1107.627	590.7347
1449.948	1527.817	1432.531	1432.531	1527.817
1449.948	1527.817	1432.531	1432.531	1527.817
1449.948	1527.817	1432.531	1432.531	1527.817
1449.948	1527.817	1432.531	1432.531	1527.817
1449.948	1527.817	1432.531	1432.531	1527.817
500	13113.5	33671.88	33671.88	13113.5
500	23451.35	37363.97	37363.97	23451.35
500	35266.05	48292.56	48292.56	35266.05
500	17671.32	25844.64	25844.64	17671.32
500	10898.24	23747.53	23747.53	10898.24
1449.948	8657.63	-1689.6	-19411.64	38194.36
1449.948	8657.63	-1689.6	-19411.64	38194.36
1449.948	8657.63	-1689.6	-19411.64	38194.36
1449.948	8657.63	-1689.6	-19411.64	38194.36
1449.948	8657.63	-1689.6	-19411.64	38194.36
7539.729	20116.26	-7575.374	-7575.374	20116.26
7539.729	21516.76	-7501.532	-7501.532	21516.76
7539.729	20116.26	-7516.3	-7516.3	20116.26
7539.729	21389.44	-7294.774	-7294.774	21389.44
7539.729	20243.58	-7590.142	-7590.142	20243.58
1681.939	0	7.384183	7.384183	0
1652.941	0	14.76837	14.76837	0
1739.937	0	7.384183	7.384183	0
1884.932	0	7.384183	7.384183	0
1594.943	0	14.76837	14.76837	0
500	2546.362	1772.204	1772.204	2546.362
500	2546.362	1772.204	1772.204	2546.362
500	2419.044	1772.204	1772.204	2419.044
500	2419.044	1772.204	1772.204	2419.044
500	2546.362	1772.204	1772.204	2546.362
4059.854	21389.44	5759.663	5759.663	21389.44
3189.885	21389.44	0	0	21389.44
1449.948	8657.63	0	0	8657.63
1449.948	8784.948	0	0	8784.948
1449.948	8657.63	0	0	8657.63
1449.948	8657.63	0	0	8657.63
1449.948	8530.312	0	0	8530.312
500	0	664.5765	664.5765	0
500	0	295.3673	295.3673	0
500	0	516.8928	516.8928	0
500	0	590.7347	590.7347	0
500	0	369.2092	369.2092	0
3479.875	0	14.76837	14.76837	0
4639.833	0	14.76837	14.76837	0
2174.922	2928.316	2658.306	2658.306	2928.316
2174.922	2928.316	2067.571	2067.571	2928.316
2174.922	3055.634	2215.255	2215.255	3055.634
2174.922	2928.316	2215.255	2215.255	2928.316
2087.925	2928.316	1772.204	1772.204	2928.316
6379.771	2800.998	-1549.202	-1549.202	2800.998
4349.843	2800.998	-1283.371	-1283.371	2800.998
4639.833	2800.998	-1549.202	-1549.202	2800.998
4059.854	2800.998	-1549.202	-1549.202	2800.998
6089.781	2800.998	-1844.569	-1844.569	2800.998
500	0	1.476837	1.476837	1476.837
500	0	1.476837	1.476837	1476.837
500	0	1.476837	1.476837	1476.837
500	0	1.476837	1.476837	1476.837
500	0	1.476837	1.476837	1476.837
5219.812	5474.678	603.7197	603.7197	5474.678
5219.812	5347.36	616.1257	616.1257	5347.36
5219.812	5474.678	603.7197	603.7197	5474.678
5219.812	5474.678	603.7197	603.7197	5474.678
5219.812	5474.678	616.1257	616.1257	5474.678
1536.945	2419.044	18165.09	18165.09	2419.044
1536.945	2419.044	16688.25	16688.25	2419.044
1536.945	2419.044	18165.09	18165.09	2419.044
1507.946	2419.044	16688.25	16688.25	2419.044
1536.945	2419.044	16688.25	16688.25	2419.044
3189.885	2673.68	959.9438	959.9438	2673.68
3189.885	2673.68	959.9438	959.9438	2673.68
3189.885	2673.68	959.9438	959.9438	2673.68
3189.885	2800.998	959.9438	959.9438	2800.998
3189.885	2673.68	959.9438	959.9438	2673.68
500	0	0	0	0
500	0	0	0	0
2841.898	5983.95	369.2092	369.2092	5983.95
2667.904	5983.95	369.2092	369.2092	5983.95
2899.896	5983.95	369.2092	369.2092	5983.95
2812.899	5983.95	369.2092	369.2092	5983.95
1594.943	2291.726	-664.5765	-664.5765	2291.726
1594.943	2291.726	-664.5765	-664.5765	2291.726
1594.943	2291.726	-664.5765	-664.5765	2291.726
1594.943	2291.726	-664.5765	-664.5765	2291.726
1594.943	2291.726	-664.5765	-664.5765	2291.726
6959.75	2164.407	2436.781	2436.781	2164.407
6959.75	2291.726	2436.781	2436.781	2291.726
6959.75	2164.407	2436.781	2436.781	2164.407
6959.75	2164.407	2436.781	2436.781	2164.407
6959.75	2291.726	2436.781	2436.781	2291.726
1093.016	10643.32	-7216.104	-7216.104	10643.32
1093.016	10643.32	-7216.104	-7216.104	10643.32
1093.016	10526.36	-7216.104	-7216.104	10526.36
1093.016	10643.32	-7216.104	-7216.104	10643.32
1093.016	10526.36	-7216.104	-7216.104	10526.36
2186.031	0	575.2736	575.2736	0
4372.063	0	12.78386	12.78386	0
4098.809	0	12.78386	12.78386	0
4372.063	0	6.391929	6.391929	0
4098.809	0	12.78386	12.78386	0
4372.063	0	6.391929	6.391929	0
2732.539	5847.976	1.278386	1.278386	5847.976
2732.539	5847.976	1.278386	1.278386	5847.976
2732.539	5964.935	1.278386	1.278386	5964.935
2732.539	5847.976	1.278386	1.278386	5847.976
2732.539	5964.935	1.278386	1.278386	5964.935
4918.57	8888.923	2390.581	2390.581	8888.923
4918.57	8771.963	2390.581	2390.581	8771.963
4918.57	8771.963	2403.365	2403.365	8771.963
4918.57	8888.923	2390.581	2390.581	8888.923
4918.57	8888.923	2390.581	2390.581	8888.923
3005.793	0	-6775.444	-6775.444	0
3279.047	0	-6775.444	-6775.444	0
3005.793	0	-6903.283	-6903.283	0
3279.047	0	-6903.283	-6903.283	0
3279.047	0	-6775.444	-6775.444	0
8744.125	22807.11	-8210.041	-8210.041	22807.11
7924.363	21637.51	-9607.054	-9607.054	21637.51
9290.633	21637.51	-4654.342	-4654.342	21637.51
8470.871	21637.51	-13096.15	-13096.15	21637.51
9290.633	21637.51	-6815.708	-6815.708	21637.51
1967.428	0	153.4063	153.4063	0
1967.428	0	153.4063	153.4063	0
819.7617	7836.287	-4753.851	-4753.851	7836.287
3552.301	15204.74	-24195.79	-24195.79	15204.74
546.5078	0	127.8386	127.8386	0
546.5078	0	127.8386	127.8386	0
546.5078	0	127.8386	127.8386	0
546.5078	0	127.8386	127.8386	0
546.5078	0	127.8386	127.8386	0
6011.586	5146.218	-749.4995	-749.4995	5146.218
6011.586	5146.218	-762.2833	-762.2833	5146.218
6011.586	5146.218	-762.2833	-762.2833	5146.218
6011.586	5146.218	-762.2833	-762.2833	5146.218
6011.586	5146.218	-762.2833	-762.2833	5146.218
5191.824	7134.53	971.5732	971.5732	7134.53
6831.348	8538.044	1661.901	1661.901	8538.044
6831.348	8538.044	1789.74	1789.74	8538.044
6831.348	8538.044	1406.224	1406.224	8538.044
6558.094	8538.044	6008.413	6008.413	8538.044
6558.094	8655.004	6008.413	6008.413	8655.004
6558.094	8538.044	6008.413	6008.413	8538.044
6558.094	8655.004	6008.413	6008.413	8655.004
6558.094	8538.044	6008.413	6008.413	8538.044
4918.57	2105.271	25.56771	25.56771	2105.271
4918.57	2105.271	25.56771	25.56771	2105.271
4918.57	1988.312	25.56771	25.56771	1988.312
5191.824	2105.271	25.56771	25.56771	2105.271
4918.57	1988.312	25.56771	25.56771	1988.312
956.3887	4678.38	-5423.644	-5423.644	4678.38
956.3887	4678.38	-5423.644	-5423.644	4678.38
956.3887	4678.38	-5423.644	-5423.644	4678.38
956.3887	4678.38	-5423.644	-5423.644	4678.38
956.3887	4678.38	-5423.644	-5423.644	4678.38
7104.602	7134.53	-1872.422	-38945.61	50599.65
7104.602	7134.53	-1872.422	-38945.61	51878.03
7104.602	7134.53	-1859.638	-38932.82	50599.65
7104.602	7134.53	-1872.422	-38945.61	51878.03
7104.602	7134.53	-1872.422	-38945.61	50599.65
819.7617	0	50000	68265.8	0
819.7617	0	50000	65709.02	0
819.7617	0	50000	81049.66	0
819.7617	0	50000	68265.8	0
819.7617	0	50000	65709.02	0
3825.555	0	255.6772	255.6772	0
3825.555	0	255.6772	255.6772	0
3825.555	0	255.6772	255.6772	0
3825.555	0	255.6772	255.6772	0
3825.555	0	255.6772	255.6772	0
6558.094	3195.964	11761.15	11761.15	3195.964
6558.094	3195.964	11761.15	11761.15	3195.964
6558.094	3195.964	11761.15	11761.15	3195.964
6558.094	3195.964	11761.15	11761.15	3195.964
6558.094	3195.964	11761.15	11761.15	3195.964
3279.047	0	0	0	0
3279.047	0	0	0	0
3279.047	0	0	0	0
3279.047	0	0	0	0
3279.047	0	0	0	0
5191.824	23157.98	-13809.06	-33112.69	38498.61
5191.824	23391.9	-13913.41	-33217.04	38732.53
5191.824	23274.94	-13925.01	-32078.09	38615.57
5191.824	23005.94	-13959.79	-32240.71	38346.56
5191.824	23274.94	-13925.01	-31311.05	38615.57
7651.109	7602.368	-1819.488	-1819.488	7602.368
7651.109	7602.368	-1935.436	-1935.436	7602.368
7651.109	7485.409	-1935.436	-1935.436	7485.409
7651.109	7485.409	-1819.488	-1819.488	7485.409
7651.109	7485.409	-1819.488	-1819.488	7485.409
1803.476	5964.935	894.87	894.87	5964.935
1830.801	5964.935	894.87	894.87	5964.935
1803.476	5964.935	894.87	894.87	5964.935
1803.476	5964.935	894.87	894.87	5964.935
1830.801	5964.935	894.87	894.87	5964.935
5191.824	6432.773	4857.866	4857.866	6432.773
5191.824	6432.773	4857.866	4857.866	6432.773
5191.824	6432.773	4870.649	4870.649	6432.773
5191.824	6315.813	4857.866	4857.866	6315.813
5191.824	6432.773	4870.649	4870.649	6432.773
1967.428	25965.01	36357.88	36357.88	25965.01
1967.428	25965.01	36183.96	36183.96	25965.01
1967.428	25965.01	35963.66	35963.66	25965.01
1967.428	25965.01	36172.37	36172.37	25965.01
1967.428	25965.01	36392.67	36392.67	25965.01
2832.132	7028.981	226.2159	226.2159	7028.981
2832.132	7138.809	226.2159	226.2159	7138.809
2832.132	7138.809	226.2159	226.2159	7138.809
2832.132	7138.809	226.2159	226.2159	7138.809
2832.132	7028.981	226.2159	226.2159	7028.981
12500	14826.76	50000	87319.35	14826.76
500	0	0	0	0
500	0	0	0	0
500	0	0	0	0
500	0	0	0	0
500	0	0	0	0
3347.065	17572.45	0	0	17572.45
3347.065	3185.007	-1187.634	-1187.634	3185.007
3347.065	3185.007	-1187.634	-1187.634	3185.007
3347.065	3185.007	-1198.944	-1198.944	3185.007
3347.065	3185.007	-1176.323	-1176.323	3185.007
3347.065	3185.007	-1198.944	-1198.944	3185.007
500	0	56.55398	56.55398	0
500	0	56.55398	56.55398	0
500	0	56.55398	56.55398	0
500	0	56.55398	56.55398	0
500	0	56.55398	56.55398	0
3089.598	0	452.4319	452.4319	0
3089.598	0	452.4319	452.4319	0
3089.598	0	452.4319	452.4319	0
3089.598	0	452.4319	452.4319	0
3089.598	0	452.4319	452.4319	0
5921.73	20867.29	-18507.04	-18507.04	20867.29
5921.73	20867.29	-20712.95	-20712.95	20867.29
5921.73	20867.29	-18518.35	-18518.35	20867.29
3604.531	2196.557	0	0	2196.557
3604.531	2306.385	0	0	2306.385
3604.531	2196.557	0	0	2196.557
3604.531	2306.385	0	0	2306.385
3604.531	2196.557	0	0	2196.557
1029.866	1867.073	576.8506	576.8506	1867.073
1029.866	1757.245	576.8506	576.8506	1757.245
1029.866	1757.245	576.8506	576.8506	1757.245
1029.866	1867.073	576.8506	576.8506	1867.073
1029.866	1867.073	576.8506	576.8506	1867.073
1544.799	10556.59	6560.262	6560.262	10556.59
1544.799	10556.59	4298.103	4298.103	10556.59
1544.799	10556.59	11423.9	11423.9	10556.59
1544.799	10556.59	4298.103	4298.103	10556.59
1544.799	10446.76	4920.196	4920.196	10446.76
1622.039	4393.113	3845.671	3845.671	4393.113
1544.799	4283.286	5655.398	5655.398	4283.286
1622.039	4283.286	2375.267	2375.267	4283.286
1519.052	4393.113	4411.21	4411.21	4393.113
1338.826	4283.286	7012.694	7012.694	4283.286
514.933	12081.06	-8120.01	-8120.01	12081.06
514.933	12081.06	-8120.01	-8120.01	12081.06
514.933	13179.34	-8229.74	-8229.74	13179.34
514.933	13179.34	-8120.01	-8120.01	13179.34
514.933	12081.06	-8120.01	-8120.01	12081.06
500	0	6119.141	6119.141	0
500	0	7024.004	7024.004	0
500	0	6277.492	6277.492	0
500	0	8664.07	8664.07	0
500	0	8550.962	8550.962	0
2445.932	4832.425	1131.08	1131.08	4832.425
2445.932	4942.252	1131.08	1131.08	4942.252
2445.932	4832.425	1131.08	1131.08	4832.425
2445.932	4942.252	1131.08	1131.08	4942.252
2445.932	4832.425	1131.08	1131.08	4832.425
643.6663	0	-1583.512	-1583.512	0
643.6663	0	-1583.512	-1583.512	0
643.6663	0	-1583.512	-1583.512	0
643.6663	0	-1583.512	-1583.512	0
643.6663	0	-1583.512	-1583.512	0
901.1329	10658.28	294.0807	294.0807	10658.28
901.1329	10658.28	294.0807	294.0807	10658.28
901.1329	10658.28	294.0807	294.0807	10658.28
901.1329	10658.28	294.0807	294.0807	10658.28
901.1329	10658.28	294.0807	294.0807	10658.28
2291.452	9445.193	9727.285	9727.285	9445.193
2445.932	9884.505	8765.867	8765.867	9884.505
2342.945	9115.71	10632.15	10632.15	9115.71
2239.959	9225.538	15246.95	15246.95	9225.538
2214.212	9664.85	22904.36	22904.36	9664.85
500	10982.78	-45.24319	-45.24319	10982.78
500	10982.78	-79.17558	-79.17558	10982.78
500	10982.78	-67.86478	-67.86478	10982.78
500	10982.78	-45.24319	-45.24319	10982.78
500	12081.06	-79.17558	-79.17558	12081.06
6179.197	15705.38	4524.318	4524.318	15705.38
5921.73	15705.38	4524.318	4524.318	15705.38
6179.197	15705.38	4524.318	4524.318	15705.38
6179.197	15705.38	4524.318	4524.318	15705.38
6179.197	15705.38	4524.318	4524.318	15705.38
2342.945	0	452.4319	-62888.03	63340.46
2368.692	0	452.4319	-62888.03	63340.46
2342.945	0	452.4319	-62888.03	63340.46
2342.945	0	452.4319	-62888.03	63340.46
2342.945	0	452.4319	-62888.03	63340.46
11131.11	0	2415.688	2415.688	0
11131.11	0	2415.688	2415.688	0
11131.11	0	2415.688	2415.688	0
11131.11	0	2415.688	2415.688	0
11131.11	0	2415.688	2415.688	0
6394.468	27136.83	-28902.12	-28902.12	27136.83
6394.468	27036.83	-28902.12	-28902.12	27036.83
6394.468	27036.83	-27904.89	-27904.89	27036.83
6394.468	27036.83	-28902.12	-28902.12	27036.83
