"Product" "Country" "TariffFinal" "TariffBase" "Import" "Price2" "MisMatch" "Herf" "Ave_cd"
10290 "China" 10 10.6666669845581 0.371199995279312 2.02076276632202 0 0.407423384549643 0
10290 "Estonia" 39 0 0.0285999998450279 2.02076276632202 0.0130000002682209 1 0
10290 "Latvia" 50 30 0.239399999380112 2.02076276632202 0.226799994707108 1 0.70338886976242
10310 "Albania" 5 10 0.0355999991297722 2.02076276632202 0 1 0.997071981430054
10310 "China" 0 0 2.4047999382019 2.02076276632202 0.105200000107288 0.260104588057711 0
10310 "Estonia" 39 0 0.0118000004440546 2.02076276632202 0 1 0
10310 "Latvia" 50 0.5 0.136000007390976 2.02076276632202 0 0.342348615916955 0.87894719839096
10310 "Lithuania" 25 20 0.162799999117851 2.02076276632202 0 0.325311351109877 0
10310 "Moldova" 5 0 0.305200010538101 2.02076276632202 0.132799997925758 1 0
10391 "China" 10 10.6666669845581 0.10360000282526 2.02076276632202 0.10360000282526 NA 0
10392 "China" 10 10.3999996185303 0.0542000010609627 2.02076276632202 0 0.347966394793099 0
10392 "Estonia" 39 0 0.0238000005483627 2.02076276632202 0.0238000005483627 NA 0
10392 "Latvia" 50 45 0.679799973964691 2.02076276632202 0.359600007534027 0.679577216144969 0.989241480827332
10392 "Moldova" 10 10 0.164800003170967 2.02076276632202 0 1 0
10410 "Albania" 5 10 0.0487999990582466 2.02076276632202 0 1 0
10410 "China" 5 5 0.450399994850159 2.02076276632202 0 0.454791714647174 0
10410 "Oman" 5 5 21.9682006835938 2.02076276632202 0.0214000009000301 0.9542946596205 0
10420 "China" 5 5 1.11559998989105 2.02076276632202 0 0.358081247064834 0
10420 "Oman" 5 5 24.4137992858887 2.02076276632202 22.8990001678467 0.706318448399173 0
10511 "Albania" 5 10 0.42519998550415 2.02076276632202 0 0.518738567164232 0
10511 "China" 5 5.19999980926514 11.8638000488281 2.02076276632202 0 0.595444856832813 0
10511 "Estonia" 15 0 0.676199972629547 2.02076276632202 0.0153999999165535 0.349372358107276 0
10511 "Jordan" 5 5 2.28579998016357 2.02076276632202 0.0140000004321337 0.279729144192829 0
10511 "Latvia" 50 0.5 0.867399990558624 2.02076276632202 0.126800000667572 0.367794787841988 0
10511 "Lithuania" 25 20 0.598999977111816 2.02076276632202 0 0.546701597821634 0
10511 "Moldova" 0 15 0.578000009059906 2.02076276632202 0 0.444735814944744 0
10511 "Oman" 15 5 0.287400007247925 2.02076276632202 0 0.90983690312058 0
10519 "Albania" 5 10 0.0287999995052814 2.02076276632202 0 1 0.512809038162231
10519 "China" 5 5.19999980926514 1.01540005207062 2.02076276632202 0 0.34637296680946 0
10519 "Jordan" 10 5 0.0253999996930361 2.02076276632202 0 1 0.639302372932434
10519 "Lithuania" 25 20 0.0452000014483929 2.02076276632202 0 0.514135797634897 0
10591 "Estonia" 15 0 0.0245999991893768 2.02076276632202 0 1 0
10599 "Albania" 20 10 0.0127999996766448 2.02076276632202 0 1 1.51721656322479
10599 "China" 8 8.08250045776367 0.277799993753433 2.02076276632202 0 0.34113193190765 0
10599 "Jordan" 10 5 0.151999995112419 2.02076276632202 0 0.361076869806094 1.06000000596273e-15
10600 "China" 6.25 7.55000019073486 28.8022003173828 2.02076276632202 1.23729765415192 0.121286010197785 0
10600 "Estonia" 20 0 0.0518000014126301 2.02076276632202 0 0.644012462545281 0
10600 "Jordan" 5 5 0.0579999983310699 2.02076276632202 0 0.564304399524376 0
10600 "Latvia" 50 15 0.154599994421005 2.02076276632202 0.0309999994933605 0.217221227259874 0
10600 "Lithuania" 25 20 0.218199998140335 2.02076276632202 0 0.454098654015312 0
10600 "Oman" 15 5 4.37459993362427 2.02076276632202 0 0.892394972453637 0
110100 "Albania" 10 10 37.2406005859375 0.292608212274084 1.16180002689362 0.355368481684452 0
110100 "China" 6 91.1600036621094 14.4871997833252 0.292608212274084 3.0910861492157 0.261389403805626 0
110100 "Estonia" 40 0 8.1476001739502 0.292608212274084 1.31980001926422 0.341991087912836 0
110100 "Jordan" 0 0 2.42759990692139 0.292608212274084 0 0.263397386907813 0
110100 "Latvia" 55 50.1699981689453 0.626800000667572 0.292608212274084 0.17960000038147 1 0
110100 "Lithuania" 40 30 0.762399971485138 0.292608212274084 0.096400000154972 0.308835502168835 0
110100 "Moldova" 10 0 1.05200004577637 0.292608212274084 0.109999999403954 0.51055810242471 0
110100 "Oman" 15 0 4.94840002059937 0.292608212274084 0 0.681689779450287 0
110210 "Estonia" 50 0 0.749599993228912 0.292608212274084 0.465200006961823 0.433638760803211 0
110210 "Lithuania" 50 30 0.0109999999403954 0.292608212274084 0 1 0
110210 "Moldova" 5 0 0.0223999992012978 0.292608212274084 0.0223999992012978 NA 0
110220 "Albania" 10 10 0.0255999993532896 0.292608212274084 0 1 0
110220 "China" 9 91.1600036621094 0.578800022602081 0.292608212274084 0 0.661457181624494 0
110220 "Estonia" 50 0 0.0146000003442168 0.292608212274084 0 1 0
110220 "Jordan" 5 0 0.217399999499321 0.292608212274084 0 1 0
110220 "Oman" 15 5 0.770799994468689 0.292608212274084 0 0.523419551566802 0.0304467659443617
110230 "China" 9 91.1600036621094 4.17280006408691 0.292608212274084 0 0.746292887850679 0
110290 "Albania" 10 10 0.386400014162064 0.292608212274084 0.0109999999403954 0.549517488573368 0
110290 "China" 5 7.40000009536743 0.558399975299835 0.292608212274084 0.0240000002086163 0.3401842460289 0
110290 "Estonia" 50 0 0.413800001144409 0.292608212274084 0.0802000015974045 0.68823718004014 0
110290 "Jordan" 5 0 0.102399997413158 0.292608212274084 0 1 0
110311 "Albania" 10 10 0.061599999666214 0.292608212274084 0 0.517730645977399 0
110311 "Estonia" 50 0 0.710399985313416 0.292608212274084 0.095200002193451 0.248830874880149 0
110311 "Jordan" 22.5 22.5 0.720200002193451 0.292608212274084 0 0.544742153684515 0
110311 "Latvia" 50 75 0.093199998140335 0.292608212274084 0.093199998140335 NA 1.14658176898956
110311 "Lithuania" 20 0 0.0882000029087067 0.292608212274084 0.0275999996811152 0.354573081070483 0
110312 "China" 5 7.40000009536743 0.257999986410141 0.292608212274084 0.02280000038445 0.506491797399232 0
110312 "Lithuania" 20 0 0.0487999990582466 0.292608212274084 0.0487999990582466 NA 0
110312 "Oman" 15 5 0.0162000004202127 0.292608212274084 0 1 0.565451323986053
110313 "Albania" 10 10 0.0143999997526407 0.292608212274084 0 1 0
110313 "China" 9 91.1600036621094 3.17319989204407 0.292608212274084 0 0.872564670054604 0
110313 "Estonia" 50 0 0.135800004005432 0.292608212274084 0 0.669209462932798 0
110313 "Jordan" 15 10 0.880999982357025 0.292608212274084 0 0.333891499315219 0
110313 "Latvia" 50 0.5 0.142800003290176 0.292608212274084 0.0192000009119511 0.504712979545669 0.476133465766907
110313 "Lithuania" 20 0 0.203600004315376 0.292608212274084 0 0.501065303901097 0
110313 "Oman" 15 5 0.903400003910065 0.292608212274084 0 0.421095491025981 0.789008021354675
110314 "China" 9 40 0.0275999996811152 0.292608212274084 0 1 0
110314 "Latvia" 50 0.5 0.0714000016450882 0.292608212274084 0.0204000007361174 0.616332179930796 0
110314 "Lithuania" 20 0 0.0504000000655651 0.292608212274084 0.0238000005483627 1 0
110319 "Albania" 10 10 0.023199999704957 0.292608212274084 0 1 0
110319 "China" 5 7.40000009536743 0.0388000011444092 0.292608212274084 0 0.589329365501116 0
110319 "Estonia" 50 0 0.429199993610382 0.292608212274084 0.388200014829636 1 0
110319 "Jordan" 15 10 0.0253999996930361 0.292608212274084 0 1 0
110319 "Latvia" 50 75 0.0527999997138977 0.292608212274084 0.0527999997138977 NA 1.33000003188499e-05
110319 "Lithuania" 33.3300018310547 16.6700000762939 0.210199996829033 0.292608212274084 0.149000003933907 0.359049938058012 0
110319 "Moldova" 15 5 0.0381999984383583 0.292608212274084 0.0381999984383583 NA 0
110321 "Albania" 10 10 0.0342000015079975 0.292608212274084 0 1 0
110321 "Estonia" 50 0 0.0386000014841557 0.292608212274084 0 1 0
110321 "Oman" 15 5 0.0297999996691942 0.292608212274084 0 1 0.943391978740692
110329 "China" 20 31.25 0.0240000002086163 0.292608212274084 0 1 0
110329 "Estonia" 50 0 0.0359999984502792 0.292608212274084 0.0204000007361174 1 0
110411 "Albania" 10 10 0.0130000002682209 0.292608212274084 0 1 0
110411 "China" 20 114 0.0562000013887882 0.292608212274084 0 0.500056990159699 0
110411 "Estonia" 50 0 0.0839999988675117 0.292608212274084 0.0604000017046928 1 0
110411 "Lithuania" 30 30 0.0480000004172325 0.292608212274084 0 1 0
110411 "Moldova" 20 5 0.0131999999284744 0.292608212274084 0.0131999999284744 NA 0
110411 "Oman" 15 5 0.281199991703033 0.292608212274084 0 0.866650546631081 0.653182685375214
110412 "China" 20 31 1.37199997901917 0.292608212274084 0.0233999993652105 0.396244206563602 0
110412 "Estonia" 50 0 0.355599999427795 0.292608212274084 0.0162000004202127 0.373568872102282 0
110412 "Latvia" 50 75 0.0737999975681305 0.292608212274084 0.0245999991893768 1 0.941580593585968
110412 "Lithuania" 30 30 0.213799998164177 0.292608212274084 0.0236000008881092 0.277612474997263 0
110412 "Moldova" 20 5 0.0868000015616417 0.292608212274084 0 1 0
110412 "Oman" 15 5 0.44200000166893 0.292608212274084 0 0.702765709137814 1.0165833234787
110419 "Albania" 10 10 0.032200001180172 0.292608212274084 0 1 0
110419 "China" 20 31 0.103000000119209 0.292608212274084 0 0.500047129795457 0
110419 "Estonia" 50 0 0.253600001335144 0.292608212274084 0 1 0
110419 "Latvia" 50 45.2000007629395 0.417600005865097 0.292608212274084 0.0410000011324883 0.445373804639944 0.788070976734161
110419 "Lithuania" 30 30 0.0480000004172325 0.292608212274084 0 1 0
110421 "China" 65 114 0.0120000001043081 0.292608212274084 0 1 0
110421 "Estonia" 50 0 0.0241999998688698 0.292608212274084 0 1 0
110421 "Lithuania" 30 30 0.0211999993771315 0.292608212274084 0.0211999993771315 NA 0
110422 "China" 20 31 0.183799996972084 0.292608212274084 0 0.447954617842879 0
110422 "Oman" 15 5 0.0209999997168779 0.292608212274084 0 1 0.406524032354355
110423 "Albania" 10 10 0.0306000001728535 0.292608212274084 0 1 0
110423 "China" 10 114 0.469199985265732 0.292608212274084 0.0329999998211861 1 0
110423 "Jordan" 15 10 0.0143999997526407 0.292608212274084 0 1 0
110423 "Latvia" 50 75 0.158000007271767 0.292608212274084 0 0.552504406345137 0
110423 "Lithuania" 30 30 0.0233999993652105 0.292608212274084 0.0124000003561378 1 0
110423 "Oman" 15 5 0.0993999987840652 0.292608212274084 0 1 0
110429 "China" 20 31 0.776000022888184 0.292608212274084 0 0.640081437984908 0
110429 "Estonia" 50 0 1.28260004520416 0.292608212274084 0.137799993157387 0.859262872962226 0
110429 "Jordan" 22.5 22.5 0.418599992990494 0.292608212274084 0 1 0
110429 "Latvia" 50 75 0.318199992179871 0.292608212274084 0.288399994373322 1 0
110429 "Lithuania" 30 30 0.1891999989748 0.292608212274084 0.175400003790855 1 0
110429 "Moldova" 20 5 0.0115999998524785 0.292608212274084 0.0115999998524785 NA 0
110430 "China" 20 31 0.0192000009119511 0.292608212274084 0 1 0
110430 "Lithuania" 30 30 0.017400000244379 0.292608212274084 0 1 0
110430 "Moldova" 20 5 0.0474000014364719 0.292608212274084 0 1 0
110510 "China" 15 31 0.926199972629547 0.292608212274084 0.0472000017762184 0.20929404471158 0
110510 "Jordan" 15 10 0.158399999141693 0.292608212274084 0 0.798553719008264 0
110510 "Lithuania" 10 0 0.0604000017046928 0.292608212274084 0 1 0
110510 "Moldova" 20 5 0.088799998164177 0.292608212274084 0 0.627262397532668 0
110510 "Oman" 15 5 0.0856000036001205 0.292608212274084 0 0.293508166652109 0.89584493637085
110520 "China" 15 31 1.95360004901886 0.292608212274084 0.096000000834465 0.651599899029691 0
110520 "Estonia" 30 0 0.0432000011205673 0.292608212274084 0 1 0
110520 "Jordan" 15 10 0.0886000022292137 0.292608212274084 0 0.451044336531651 0
110520 "Latvia" 50 75 0.0410000011324883 0.292608212274084 0 0.502676977989292 1.15025889873505
110520 "Lithuania" 10 0 0.0524000003933907 0.292608212274084 0 0.5196958219218 0
